date,season,neutral,playoff,team1,team2,elo1,elo2,elo_prob1,score1,score2,result1
1926-11-14,1926,0,0,PTB,DUL,1638.175,1514.31,0.747853028312842,13,0,1
1926-11-14,1926,0,0,DPN,DAY,1512.74,1399.025,0.736676635282405,0,0,0.5
1926-11-20,1926,0,0,FYJ,DAY,1655.044,1406.243,0.858924250959417,35,0,1
1926-11-21,1926,0,0,BFF,KCB,1442.667,1484.378,0.533465458127004,0,2,0
1926-11-21,1926,0,0,PTB,HAM,1650.431,1379.419,0.873718042801503,7,0,1
1926-11-21,1926,0,0,HRT,DAY,1340.488,1397.395,0.51164465721447,16,0,1
1926-11-21,1926,0,0,CBD,DUL,1345.555,1502.054,0.371284418411045,2,10,0
1926-11-21,1926,0,0,CHI,GB,1672.948,1600.359,0.68826617590328,19,13,1
1926-11-21,1926,0,0,BRL,LAB,1328.006,1395.807,0.495969124299653,0,20,0
1926-11-21,1926,0,0,NYG,PRV,1485.678,1493.66,0.581326697342017,21,0,1
1926-11-25,1926,0,0,CBD,AKR,1329.89,1440.286,0.435039156750944,0,0,0.5
1926-11-25,1926,0,0,CHI,ARI,1684.366,1507.644,0.800825809258805,0,0,0.5
1926-11-25,1926,0,0,FYJ,GB,1663.893,1588.941,0.691177176760273,20,14,1
1926-11-25,1926,0,0,PTB,PRV,1654.987,1468.431,0.809701649444607,8,0,1
1926-11-25,1926,0,0,BRL,NYG,1297.844,1510.907,0.298946591059543,0,17,0
1926-11-25,1926,0,0,DPN,LAB,1505.522,1425.968,0.696802945527921,6,9,0
1926-11-27,1926,0,0,HRT,DUL,1368.059,1517.718,0.380521249255998,0,16,0
1926-11-27,1926,0,0,FYJ,DPN,1675.193,1484.844,0.813043250424776,7,6,1
1926-11-28,1926,0,0,ARI,KCB,1516.819,1496.225,0.62074667233226,2,7,0
1926-11-28,1926,0,0,CHI,CBD,1675.191,1331.872,0.912971825234443,35,0,1
1926-11-28,1926,0,0,NYG,BRL,1527.098,1281.653,0.856567068821187,27,0,1
1926-11-28,1926,0,0,PTB,BFF,1662.492,1430.82,0.846548288682988,0,0,0.5
1926-11-28,1926,0,0,DPN,GB,1482.521,1577.641,0.456762100398958,0,7,0
1926-11-28,1926,0,0,PRV,DUL,1460.926,1538.481,0.481939763081209,0,0,0.5
1926-12-04,1926,0,0,CHI,FYJ,1680.452,1677.515,0.596541892161399,6,7,0
1926-12-05,1926,0,0,KCB,LAB,1519.37,1446.646,0.688432887673521,7,3,1
1926-12-11,1926,0,0,PRV,FYJ,1461.477,1686.048,0.285250474592649,0,24,0
1926-12-12,1926,0,0,KCB,DUL,1528.808,1537.93,0.579728662040403,12,7,1
1926-12-12,1926,0,0,PTB,CHI,1651.923,1671.919,0.564406151196812,7,9,0
1926-12-18,1926,0,0,PTB,FYJ,1639.263,1703.17,0.50157294825264,0,0,0.5
1926-12-19,1926,0,0,GB,CHI,1596.381,1684.579,0.466664917017098,3,3,0.5
1927-09-18,1927,0,0,GB,DAY,1566.598,1414.883,0.776868848326815,14,0,1
1927-09-24,1927,0,0,FYJ,DAY,1637.145,1403.881,0.847734991918644,3,6,0
1927-09-25,1927,0,0,PRV,NYG,1464.57,1525.317,0.506120253306978,0,8,0
1927-09-25,1927,0,0,GB,CIB,1577.6,1362.919,0.833407672989489,12,7,1
1927-09-25,1927,0,0,ARI,CHI,1497.449,1624.042,0.412277602333279,0,9,0
1927-09-25,1927,0,0,PTB,BFF,1594.476,1462.593,0.756456535661138,22,0,1
1927-10-02,1927,0,0,PRV,BFF,1442.286,1448.575,0.583696764643337,5,0,1
1927-10-02,1927,0,0,GB,CHI,1582.896,1642.511,0.507749017454377,6,7,0
1927-10-02,1927,0,0,ARI,PTB,1478.98,1608.494,0.408209434142645,19,7,1
1927-10-02,1927,0,0,DAY,NYA,1431.072,1368.333,0.67597267237434,3,6,0
1927-10-02,1927,0,0,CIB,NYG,1357.622,1547.601,0.327516981141734,0,0,0.5
1927-10-08,1927,0,0,FYJ,DAY,1609.955,1411.175,0.820308609397766,0,0,0.5
1927-10-09,1927,0,0,CIB,NYA,1362.883,1388.231,0.556817344839385,7,13,0
1927-10-09,1927,0,0,ARI,DAY,1510.255,1420.944,0.708536237555762,7,0,1
1927-10-09,1927,0,0,GB,DUL,1575.84,1517.162,0.670831408987912,20,0,1
1927-10-09,1927,0,0,PTB,NYG,1577.219,1542.341,0.639903189417814,0,19,0
1927-10-12,1927,0,0,BFF,NYA,1434.045,1410.299,0.625008769777215,8,19,0
1927-10-15,1927,0,0,FYJ,BFF,1600.186,1401.677,0.820078546543943,54,0,1
1927-10-16,1927,0,0,GB,ARI,1594.816,1521.583,0.689061013532265,13,0,1
1927-10-16,1927,0,0,BFF,FYJ,1388.799,1613.063,0.285610919640088,0,23,0
1927-10-16,1927,0,0,CHI,NYA,1649.567,1442.666,0.827096533433614,12,0,1
1927-10-16,1927,0,0,NYG,CIB,1582.504,1340.815,0.853890147440434,0,6,0
1927-10-16,1927,0,0,PRV,PTB,1456.816,1537.056,0.478081932500311,3,6,0
1927-10-22,1927,0,0,FYJ,NYG,1629.992,1543.889,0.704707990206805,0,13,0
1927-10-23,1927,0,0,PTB,DUL,1550.22,1498.185,0.662332858661384,0,27,0
1927-10-23,1927,0,0,CHI,CIB,1657.461,1379.43,0.878109175387704,14,12,1
1927-10-23,1927,0,0,PRV,DAY,1443.652,1409.616,0.63878556705334,7,0,1
1927-10-23,1927,0,0,GB,NYA,1610.258,1434.772,0.799688511973236,13,0,1
1927-10-23,1927,0,0,NYG,FYJ,1583.827,1590.053,0.583784885788473,27,0,1
1927-10-29,1927,0,0,FYJ,PRV,1563.037,1458.028,0.726840358569441,7,20,0
1927-10-30,1927,0,0,ARI,NYA,1506.141,1425.241,0.698437396154832,6,7,0
1927-10-30,1927,0,0,NYG,PTB,1610.844,1503.599,0.729388425878695,16,0,1
1927-10-30,1927,0,0,CHI,DAY,1659.778,1395.241,0.869547916747597,14,6,1
1927-10-30,1927,0,0,CIB,DUL,1377.113,1544.806,0.356371395141821,21,20,1
1927-10-30,1927,0,0,PRV,FYJ,1499.604,1521.46,0.561772019051322,14,0,1
1927-11-05,1927,0,0,FYJ,PTB,1498.182,1489.379,0.604641845870873,10,0,1
1927-11-06,1927,0,0,PTB,FYJ,1471.034,1516.527,0.52804336845705,9,0,1
1927-11-06,1927,0,0,NYG,DUL,1625.064,1535.447,0.708899871271969,21,0,1
1927-11-06,1927,0,0,CHI,PRV,1664.764,1522.882,0.766903513469247,0,0,0.5
1927-11-06,1927,0,0,ARI,GB,1495.771,1619.789,0.415873870198714,6,6,0.5
1927-11-06,1927,0,0,CIB,NYA,1386.472,1435.611,0.522809970184504,15,0,1
1927-11-08,1927,0,0,NYA,CHI,1409.34,1656.624,0.259357419548139,26,6,1
1927-11-08,1927,0,0,NYG,PRV,1641.879,1531.023,0.733471685323163,25,0,1
1927-11-11,1927,0,0,PTB,NYA,1492.577,1458.512,0.638824085061636,12,19,0
1927-11-12,1927,0,0,FYJ,CIB,1494.984,1412.744,0.700059576211319,22,0,1
1927-11-13,1927,0,0,GB,DAY,1617.223,1390.255,0.842997585694157,6,0,1
1927-11-13,1927,0,0,NYA,ARI,1486.333,1498.337,0.575681327807822,20,6,1
1927-11-13,1927,0,0,CHI,PTB,1607.451,1464.756,0.767739077552008,30,12,1
1927-11-13,1927,0,0,PRV,DUL,1514.941,1518.632,0.587326212500014,13,7,1
1927-11-13,1927,0,0,CIB,FYJ,1395.114,1512.613,0.42501767693224,37,0,1
1927-11-19,1927,0,0,FYJ,ARI,1469.76,1475.896,0.58391076384808,12,8,1
1927-11-20,1927,0,0,PRV,CIB,1530.566,1437.968,0.712428291531102,0,22,0
1927-11-20,1927,0,0,NYG,ARI,1657.961,1462.851,0.817173455541531,28,7,1
1927-11-20,1927,0,0,PTB,DUL,1452.259,1503.007,0.520498780336546,6,0,1
1927-11-20,1927,0,0,CHI,GB,1619.949,1622.617,0.588752782428912,14,6,1
1927-11-24,1927,0,0,NYA,CIB,1508.774,1486.092,0.623572169851505,19,30,0
1927-11-24,1927,0,0,CHI,ARI,1637.523,1452.744,0.808120483660744,0,3,0
1927-11-24,1927,0,0,FYJ,GB,1482.804,1605.043,0.418363704392808,9,17,0
1927-11-24,1927,0,0,PTB,PRV,1470.8,1482.442,0.576190271705306,6,0,1
1927-11-26,1927,0,0,DUL,FYJ,1484.466,1464.885,0.61937290365478,0,6,0
1927-11-27,1927,0,0,PRV,NYA,1466.339,1476.497,0.578274960480122,14,7,1
1927-11-27,1927,0,0,NYG,CHI,1668.068,1612.248,0.667188383711758,13,7,1
1927-11-27,1927,0,0,ARI,CIB,1478.019,1518.368,0.535416231208356,7,32,0
1927-12-03,1927,0,0,NYA,PRV,1459.384,1483.451,0.558636276785988,0,9,0
1927-12-03,1927,0,0,CIB,DUL,1553.652,1459.397,0.71437850944333,20,0,1
1927-12-03,1927,0,0,CHI,FYJ,1599.969,1489.954,0.732524208266716,0,0,0.5
1927-12-04,1927,0,0,NYG,NYA,1680.346,1433.17,0.857786954471597,14,0,1
1927-12-04,1927,0,0,PRV,PTB,1509.665,1486.903,0.623680260820852,20,0,1
1927-12-04,1927,0,0,CHI,FYJ,1592.878,1497.046,0.716227179090057,9,0,1
1927-12-10,1927,0,0,NYA,FYJ,1426.425,1484.868,0.509435161375577,6,6,0.5
1927-12-11,1927,0,0,NYG,NYA,1687.091,1426.137,0.867190401909224,13,0,1
1927-12-11,1927,0,0,CHI,DUL,1605.056,1443.18,0.78684358459368,27,14,1
1928-09-23,1928,0,0,ARI,CHI,1463.49,1578.503,0.42851855636136,0,15,0
1928-09-23,1928,0,0,GB,FYJ,1583.641,1491.77,0.711570141842716,9,19,0
1928-09-29,1928,0,0,FYJ,DAY,1528.516,1424.907,0.725237365613365,6,0,1
1928-09-30,1928,0,0,PRV,NYA,1522.8,1448.355,0.690553866162712,20,7,1
1928-09-30,1928,0,0,PTB,NYG,1478.245,1630.464,0.377053647986881,6,12,0
1928-09-30,1928,0,0,GB,CHI,1546.896,1601.737,0.514615811078751,12,12,0.5
1928-10-07,1928,0,0,ARI,DAY,1440.256,1414.975,0.627077429317966,7,0,1
1928-10-07,1928,0,0,PRV,FYJ,1538.16,1538.448,0.592065878707006,6,10,0
1928-10-07,1928,0,0,GB,NYG,1546.45,1644.579,0.452467507293193,0,6,0
1928-10-07,1928,0,0,PTB,NYA,1464.131,1432.995,0.634924821864367,9,7,1
1928-10-13,1928,0,0,FYJ,NYA,1558.083,1425.31,0.757399152020964,0,13,0
1928-10-14,1928,0,0,PRV,DAY,1518.524,1400.077,0.741926512503075,28,0,1
1928-10-14,1928,0,0,CHI,NYG,1602.183,1661.927,0.507563415061897,13,0,1
1928-10-14,1928,0,0,GB,ARI,1529.102,1455.154,0.689942176361383,20,0,1
1928-10-14,1928,0,0,NYA,DWL,1469.235,1300,0.793862205038421,12,35,0
1928-10-20,1928,0,0,FYJ,DAY,1514.158,1384.035,0.754585185853529,13,9,1
1928-10-21,1928,0,0,CHI,GB,1628.112,1546.86,0.698864003758303,6,16,0
1928-10-21,1928,0,0,DWL,NYG,1356.471,1635.998,0.225322050320066,28,0,1
1928-10-21,1928,0,0,NYA,PRV,1412.764,1534.567,0.418974557026791,6,12,0
1928-10-28,1928,0,0,GB,DAY,1582.763,1376.779,0.826340337320105,17,0,1
1928-10-28,1928,0,0,PRV,PTB,1550.462,1471.816,0.695697537830445,13,6,1
1928-10-28,1928,0,0,NYA,NYG,1396.868,1578.189,0.338586972801408,7,10,0
1928-10-28,1928,0,0,CHI,DWL,1592.209,1414.28,0.801931733943948,0,6,0
1928-11-03,1928,0,0,FYJ,DWL,1521.414,1449.363,0.687601314270419,25,7,1
1928-11-04,1928,0,0,PRV,DWL,1562.342,1432.045,0.75477062577236,7,0,1
1928-11-04,1928,0,0,PTB,GB,1459.936,1591.701,0.405082923196567,14,26,0
1928-11-04,1928,0,0,CHI,NYA,1557.126,1387.952,0.793804736110369,27,0,1
1928-11-04,1928,0,0,NYG,FYJ,1587.105,1538.732,0.657602307885737,0,0,0.5
1928-11-06,1928,0,0,NYG,PTB,1582.299,1439.768,0.767570694222339,13,7,1
1928-11-10,1928,0,0,FYJ,PTB,1543.539,1431.502,0.734798596501043,19,0,1
1928-11-11,1928,0,0,NYG,DWL,1590.565,1422.678,0.792589471161385,19,19,0.5
1928-11-11,1928,0,0,PTB,FYJ,1416.796,1558.245,0.391722903147977,0,24,0
1928-11-11,1928,0,0,CHI,DAY,1569.545,1367.841,0.822776308709605,27,0,1
1928-11-11,1928,0,0,GB,NYA,1611.869,1375.532,0.850004354714364,0,0,0.5
1928-11-17,1928,0,0,FYJ,PRV,1582.616,1571.709,0.607533424217458,6,6,0.5
1928-11-18,1928,0,0,NYG,GB,1581.641,1601.194,0.565032997892476,0,7,0
1928-11-18,1928,0,0,DWL,NYA,1431.602,1386.207,0.653732059652844,13,0,1
1928-11-18,1928,0,0,CHI,PTB,1580.079,1392.425,0.810673651856093,13,6,1
1928-11-18,1928,0,0,PRV,FYJ,1574.989,1579.337,0.586409252747358,6,0,1
1928-11-24,1928,0,0,FYJ,ARI,1563.672,1437.396,0.750461130499191,19,0,1
1928-11-25,1928,0,0,NYA,ARI,1368.804,1423.641,0.514621562620721,19,0,1
1928-11-25,1928,0,0,PRV,NYG,1590.653,1557.647,0.63741635927192,16,0,1
1928-11-25,1928,0,0,DWL,CHI,1449.005,1587.142,0.396274992031414,14,7,1
1928-11-25,1928,0,0,PTB,GB,1385.362,1625.189,0.267687886165491,26,0,1
1928-11-29,1928,0,0,DWL,DAY,1474.976,1357.307,0.741068073085342,33,0,1
1928-11-29,1928,0,0,CHI,ARI,1561.17,1394.694,0.791251050127381,34,0,1
1928-11-29,1928,0,0,FYJ,GB,1577.427,1572.75,0.598950249684382,2,0,1
1928-11-29,1928,0,0,PTB,PRV,1437.801,1610.322,0.350022427041979,0,7,0
1928-12-02,1928,0,0,CHI,FYJ,1574.601,1585.969,0.576575387052396,28,6,1
1928-12-02,1928,0,0,PRV,GB,1624.201,1564.209,0.672499500808115,7,7,0.5
1928-12-02,1928,0,0,NYG,NYA,1537.977,1397.751,0.765195089813834,13,19,0
1928-12-08,1928,0,0,NYG,FYJ,1505.133,1560.048,0.51450940685563,0,7,0
1928-12-09,1928,0,0,CHI,GB,1600.522,1569.47,0.634812731592712,0,6,0
1928-12-09,1928,0,0,NYA,DWL,1430.595,1491.838,0.505406546890147,6,34,0
1928-12-15,1928,0,0,CHI,FYJ,1574.688,1581.544,0.582903434238591,0,19,0
1928-12-16,1928,0,0,NYA,NYG,1396.5,1483.637,0.468185336641937,7,6,1
1929-09-22,1929,0,0,MNN,CHI,1306.702,1527.544,0.289647087292652,6,19,0
1929-09-22,1929,0,0,GB,DAY,1565.202,1395.297,0.794492640703468,9,0,1
1929-09-28,1929,0,0,FYJ,DAY,1579.944,1386.746,0.815523351115731,14,7,1
1929-09-29,1929,0,0,PRV,DAY,1580.96,1379.88,0.822251927406222,41,0,1
1929-09-29,1929,0,0,GB,CHI,1573.753,1541.82,0.635987615914707,23,0,1
1929-09-29,1929,0,0,BFF,ARI,1331.943,1422.509,0.463273831982433,3,9,0
1929-09-29,1929,0,0,TOR,NYG,1505,1485.793,0.618865222943049,0,0,0.5
1929-10-05,1929,0,0,FYJ,BFF,1586.811,1314.12,0.874780593786399,19,0,1
1929-10-06,1929,0,0,MNN,CHI,1292.425,1519.66,0.28213421373815,6,7,0
1929-10-06,1929,0,0,TOR,PTB,1501.375,1450.948,0.660259584155476,7,0,1
1929-10-06,1929,0,0,PRV,NYG,1592.814,1489.418,0.724992970203329,0,7,0
1929-10-06,1929,0,0,BFF,FYJ,1307.616,1593.315,0.219180987632956,0,13,0
1929-10-06,1929,0,0,SIS,DAY,1504.298,1368.026,0.761080919692354,12,0,1
1929-10-06,1929,0,0,GB,ARI,1595.914,1440.331,0.780704711802697,9,2,1
1929-10-13,1929,0,0,PRV,TOR,1560.163,1514.8,0.653690360230325,7,0,1
1929-10-13,1929,0,0,MNN,ARI,1288.783,1432.042,0.389243077776096,14,7,1
1929-10-13,1929,0,0,BFF,CHI,1297.102,1523.302,0.283342466690815,0,16,0
1929-10-13,1929,0,0,PTB,DAY,1437.523,1356.797,0.69822638947336,41,0,1
1929-10-13,1929,0,0,GB,FYJ,1604.203,1603.829,0.592985948738621,14,2,1
1929-10-13,1929,0,0,NYG,SIS,1522.069,1515.527,0.601526323223092,19,9,1
1929-10-19,1929,0,0,FYJ,TOR,1583.552,1501.085,0.700333883896546,6,6,0.5
1929-10-20,1929,0,0,NYG,FYJ,1540.577,1577.442,0.54040124652491,32,0,1
1929-10-20,1929,0,0,CHI,ARI,1538.262,1405.705,0.757170610275758,0,0,0.5
1929-10-20,1929,0,0,GB,MNN,1624.48,1315.12,0.896134096800131,24,0,1
1929-10-20,1929,0,0,PRV,BFF,1573.877,1282.143,0.886303414466062,7,7,0.5
1929-10-20,1929,0,0,PTB,TOR,1458.68,1507.195,0.523706035073235,13,19,0
1929-10-26,1929,0,0,FYJ,SIS,1545.708,1497.019,0.658011768684884,6,6,0.5
1929-10-27,1929,0,0,CHI,MNN,1530.418,1309.406,0.838406266315387,27,0,1
1929-10-27,1929,0,0,PTB,BFF,1438.145,1293.924,0.769301782591373,14,6,1
1929-10-27,1929,0,0,SIS,FYJ,1501.838,1540.889,0.53727433095824,0,3,0
1929-10-27,1929,0,0,ARI,GB,1413.548,1630.194,0.294641972515646,6,7,0
1929-10-27,1929,0,0,NYG,PRV,1572.311,1562.096,0.606583213023427,19,0,1
1929-10-29,1929,0,0,PTB,TOR,1447.402,1527.731,0.477954098764657,6,0,1
1929-11-02,1929,0,0,FYJ,ARI,1555.963,1409.727,0.771353948071546,8,0,1
1929-11-03,1929,0,0,SIS,TOR,1486.764,1507.271,0.563682828575503,0,0,0.5
1929-11-03,1929,0,0,CHI,NYG,1539.949,1595.103,0.514165741037578,14,26,0
1929-11-03,1929,0,0,MNN,GB,1299.876,1634.015,0.175189036800543,6,16,0
1929-11-05,1929,0,0,SIS,PRV,1484.821,1539.304,0.515130558571702,7,7,0.5
1929-11-05,1929,0,0,BFF,NYG,1284.667,1621.598,0.1728787713793,6,45,0
1929-11-06,1929,0,0,PRV,ARI,1539.765,1400.559,0.764138489481197,0,16,0
1929-11-09,1929,0,0,FYJ,PRV,1565.131,1492.036,0.688890784806179,7,0,1
1929-11-10,1929,0,0,NYG,TOR,1632.949,1509.213,0.747712974369629,22,0,1
1929-11-10,1929,0,0,SIS,PTB,1484.36,1467.862,0.615180233029818,14,6,1
1929-11-10,1929,0,0,ARI,MNN,1448.289,1292.39,0.78101598165609,8,0,1
1929-11-10,1929,0,0,CHI,GB,1513.454,1641.501,0.410251036110865,0,14,0
1929-11-10,1929,0,0,PRV,FYJ,1479.861,1577.305,0.45344457443184,6,7,0
1929-11-16,1929,0,0,FYJ,CHI,1583.5,1491.853,0.711305425908575,20,14,1
1929-11-17,1929,0,0,TOR,FYJ,1494.642,1593.988,0.450732516396464,0,0,0.5
1929-11-17,1929,0,0,ARI,GB,1457.034,1663.102,0.307453253597123,0,12,0
1929-11-17,1929,0,0,PRV,MNN,1473.666,1283.645,0.812756079159966,19,16,1
1929-11-17,1929,0,0,NYG,CHI,1647.52,1481.365,0.790945675467101,34,0,1
1929-11-17,1929,0,0,PTB,BFF,1451.555,1273.315,0.802215940165807,12,7,1
1929-11-23,1929,0,0,FYJ,MNN,1592.486,1278.993,0.898327775028375,24,0,1
1929-11-24,1929,0,0,SIS,MNN,1500.667,1273.408,0.843219166321404,34,0,1
1929-11-24,1929,0,0,NYG,GB,1660.972,1677.923,0.568710578215319,6,20,0
1929-11-24,1929,0,0,ARI,DAY,1442.212,1335.64,0.728623073263306,19,0,1
1929-11-24,1929,0,0,CHI,BFF,1467.913,1266.933,0.822167778968736,7,19,0
1929-11-24,1929,0,0,PRV,PTB,1478.319,1457.937,0.620459330203411,20,6,1
1929-11-28,1929,0,0,CHI,ARI,1419.936,1457.295,0.539694884348119,6,40,0
1929-11-28,1929,0,0,SIS,NYG,1510.507,1629.482,0.422942647153957,7,21,0
1929-11-28,1929,0,0,GB,FYJ,1709.413,1598.071,0.73401824150954,0,0,0.5
1929-12-01,1929,0,0,CHI,FYJ,1381.072,1605.208,0.285761283640842,0,0,0.5
1929-12-01,1929,0,0,NYG,ARI,1651.841,1496.16,0.780801278881787,24,21,1
1929-12-01,1929,0,0,PRV,GB,1498.107,1702.276,0.309785742541132,0,25,0
1929-12-01,1929,0,0,TOR,SIS,1496.145,1488.149,0.60353080888212,3,0,1
1929-12-07,1929,0,0,NYG,FYJ,1657.364,1598.674,0.670846662280303,12,0,1
1929-12-08,1929,0,0,TOR,ARI,1506.784,1490.636,0.614703160803817,0,26,0
1929-12-08,1929,0,0,NYG,FYJ,1673.351,1582.687,0.710142043769765,31,0,1
1929-12-08,1929,0,0,CHI,GB,1387.606,1721.261,0.175591990666482,0,25,0
1929-12-15,1929,0,0,CHI,NYG,1377.409,1692.115,0.191944685108167,9,14,0
1930-09-14,1930,0,0,DET,TOR,1368.333,1478.142,0.43586983994221,13,6,1
1930-09-17,1930,0,0,TOR,NYG,1454.193,1633.861,0.340721176215058,0,32,0
1930-09-21,1930,0,0,SIS,TOR,1486.673,1431.547,0.666300713367179,12,6,1
1930-09-21,1930,0,0,GB,ARI,1655.972,1523.472,0.757110276265292,14,0,1
1930-09-21,1930,0,0,CHI,BKN,1415.821,1300,0.739021569877681,0,0,0.5
1930-09-23,1930,0,0,TOR,FYJ,1419.232,1544.282,0.414431471257474,6,13,0
1930-09-24,1930,0,0,DET,BKN,1392.283,1307.29,0.703376596424236,12,0,1
1930-09-27,1930,0,0,FYJ,SIS,1561.06,1498.988,0.675131111940097,7,3,1
1930-09-28,1930,0,0,GB,CHI,1668.043,1408.531,0.866231469218821,7,0,1
1930-09-28,1930,0,0,PRV,NYG,1487.748,1656.507,0.354965130318531,7,27,0
1930-09-28,1930,0,0,MNN,ARI,1344.045,1511.4,0.356817802986946,7,7,0.5
1930-09-28,1930,0,0,SIS,FYJ,1489.102,1570.946,0.475778509195258,21,0,1
1930-10-01,1930,0,0,TOR,SIS,1402.454,1521.759,0.422479086680954,7,7,0.5
1930-10-01,1930,0,0,PRV,FYJ,1467.107,1538.288,0.491105764274276,14,0,1
1930-10-04,1930,0,0,FYJ,TOR,1510.648,1404.819,0.727776538956002,0,19,0
1930-10-05,1930,0,0,DET,ARI,1406.528,1507.033,0.449081324405904,0,0,0.5
1930-10-05,1930,0,0,SIS,BKN,1519.395,1293.045,0.842526167184691,0,20,0
1930-10-05,1930,0,0,MNN,CHI,1348.412,1403.683,0.513997498055132,0,20,0
1930-10-05,1930,0,0,GB,NYG,1672.891,1677.148,0.586536295252983,14,7,1
1930-10-05,1930,0,0,PRV,TOR,1494.747,1452.094,0.650150424939185,14,0,1
1930-10-08,1930,0,0,DET,FYJ,1408.081,1463.373,0.513967300259858,39,7,1
1930-10-08,1930,0,0,TOR,ARI,1434.03,1505.48,0.490718770059712,0,13,0
1930-10-12,1930,0,0,BKN,TOR,1352.177,1408.205,0.512908876596657,32,0,1
1930-10-12,1930,0,0,PRV,ARI,1512.811,1531.305,0.566530640871934,9,7,1
1930-10-12,1930,0,0,MNN,DET,1316.975,1441.92,0.414578160376646,13,0,1
1930-10-12,1930,0,0,GB,FYJ,1689.625,1429.534,0.866617206821451,27,12,1
1930-10-12,1930,0,0,CHI,NYG,1435.12,1660.415,0.284401518236938,0,12,0
1930-10-16,1930,0,0,NYG,ARI,1674.013,1521.978,0.777187996254197,25,12,1
1930-10-18,1930,0,0,FYJ,BKN,1423.09,1386.101,0.642698528090618,7,14,0
1930-10-19,1930,0,0,ARI,CHI,1511.274,1421.521,0.709061400403619,6,32,0
1930-10-19,1930,0,0,PRV,SIS,1522.139,1460.262,0.674884864405062,7,6,1
1930-10-19,1930,0,0,TOR,BKN,1374.281,1414.13,0.536132105389531,0,14,0
1930-10-19,1930,0,0,MNN,GB,1348.74,1696.069,0.164486725266328,0,13,0
1930-10-19,1930,0,0,NYG,FYJ,1684.717,1395.061,0.885092433323807,53,0,1
1930-10-22,1930,0,0,DET,CHI,1410.155,1471.797,0.504832399993304,7,6,1
1930-10-25,1930,0,0,FYJ,ARI,1387.167,1460.998,0.487293905573712,7,34,0
1930-10-26,1930,0,0,CHI,FYJ,1464.943,1354.821,0.732644873936803,13,7,1
1930-10-26,1930,0,0,TOR,SIS,1344.908,1456.001,0.434053282757644,0,6,0
1930-10-26,1930,0,0,ARI,DET,1493.344,1417.009,0.692873911189758,23,13,1
1930-10-26,1930,0,0,NYG,PRV,1692.612,1526.4,0.790999924862588,25,0,1
1930-10-26,1930,0,0,GB,MNN,1703.763,1341.046,0.921444485848103,19,0,1
1930-10-30,1930,0,0,NYG,TOR,1704.936,1328.362,0.927027750414895,34,7,1
1930-11-02,1930,0,0,PRV,BKN,1514.076,1443.503,0.685770825182065,3,0,1
1930-11-02,1930,0,0,NYG,SIS,1708.986,1472.547,0.850079200338806,9,7,1
1930-11-02,1930,0,0,CHI,MNN,1474.58,1337.105,0.762337866122839,20,7,1
1930-11-02,1930,0,0,ARI,FYJ,1507.184,1345.184,0.786963279389469,6,0,1
1930-11-02,1930,0,0,GB,DET,1707.704,1403.169,0.893520277024974,47,13,1
1930-11-05,1930,0,0,DET,NYG,1396.687,1711.883,0.191507574377581,6,19,0
1930-11-08,1930,0,0,FYJ,PRV,1337.668,1522.283,0.334353643013825,20,7,1
1930-11-09,1930,0,0,BKN,MNN,1435.297,1325.618,0.732145070832237,34,0,1
1930-11-09,1930,0,0,CHI,GB,1486.067,1714.186,0.281104717367378,12,13,0
1930-11-09,1930,0,0,PRV,FYJ,1485.129,1374.822,0.73285341992057,7,7,0.5
1930-11-09,1930,0,0,SIS,DET,1469.65,1387.611,0.699816567272235,13,13,0.5
1930-11-09,1930,0,0,ARI,NYG,1514.699,1720.959,0.307217969455745,7,13,0
1930-11-15,1930,0,0,DET,FYJ,1393.705,1381.923,0.608733753827155,6,7,0
1930-11-16,1930,0,0,ARI,GB,1503.464,1717.814,0.29739623816774,13,6,1
1930-11-16,1930,0,0,NYG,CHI,1732.194,1482.439,0.85958838389866,0,12,0
1930-11-22,1930,0,0,CHI,FYJ,1533.897,1390.667,0.768287785152673,13,6,1
1930-11-23,1930,0,0,PRV,MNN,1478.027,1307.973,0.794632647626784,10,0,1
1930-11-23,1930,0,0,NYG,GB,1680.736,1686.466,0.584478477495543,13,6,1
1930-11-23,1930,0,0,BKN,SIS,1452.942,1463.556,0.577634675508519,0,6,0
1930-11-27,1930,0,0,BKN,PRV,1429.892,1486.926,0.511461987107531,33,12,1
1930-11-27,1930,0,0,SIS,NYG,1486.606,1697.564,0.301492286918054,7,6,1
1930-11-27,1930,0,0,GB,FYJ,1669.638,1381.864,0.883986003287974,25,7,1
1930-11-27,1930,0,0,CHI,ARI,1542.701,1534.813,0.603382038567113,6,0,1
1930-11-30,1930,0,0,CHI,DET,1557.641,1384.961,0.797088543931132,14,6,1
1930-11-30,1930,0,0,BKN,NYG,1459.984,1687.192,0.282165693626055,7,6,1
1930-11-30,1930,0,0,SIS,GB,1496.977,1675.526,0.342169608993826,7,37,0
1930-12-06,1930,0,0,FYJ,NYG,1375.976,1676.449,0.204974020808157,6,14,0
1930-12-07,1930,0,0,DET,MNN,1376.913,1299.075,0.694711967329457,42,0,1
1930-12-07,1930,0,0,CHI,GB,1565.689,1697.873,0.40450179698289,21,0,1
1930-12-07,1930,0,0,BKN,NYG,1470.728,1684.585,0.297989570544499,0,13,0
